definition_id,dimension,contributor_id,trades,base_contribution_bps
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_2f11e4abe0093c5b548ee2a0789d13ff,43,-0.020506789456545257
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_2fa558cd3d5cbba942ab70933ed7ee8d,11,-0.05224534264152606
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_2fbe17c3e31aaa26a0a2a40697a643f0,21,-0.08127902999887983
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_302dfa2ba89b7f5ddda2cdd930fde3ec,4,-0.042791223697154
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_303fbf3b84efa6a51499094452101430,25,-0.008539516952358184
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_30bd38928bacbc3a45339d1e396fcf81,19,0.021417081918761457
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_314d5ce1a4670a91d6be5e95bd6ebfb5,3,-0.02823442209567613
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_31977a9cbed2e802b977cf6114030e28,26,-0.03974367191122644
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_31cd172d78c36b0753f985f2aa3d8940,8,-0.04594812390969216
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_31f6b68b4241ab11974b31eceb3d50e4,32,-0.0911284118911961
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_32b9a47765bde091627908e2a503162b,3,-0.055766397663609406
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_330d9fce41bb0d813bb4941640995d45,3,-0.06130647468545869
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_335e5687bb53715ce88b727919eb09ba,24,-0.028041798750267195
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3399c9d9e4ea0fddcc56b437914af848,18,0.012875433038781563
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_33bafde05329c98dab9b907d4bcef59b,4,-0.05497154067333769
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3417737d537ca8b6ee751060e8540ade,2,0.007778801397798532
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_344859de2055c5ee43276f42af9dc2ed,7,0.003700724693876601
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3455ec8d4e2d60a0758ee79d4708654b,29,-0.024727221860719552
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_34ff0186a115d7072b7592b8d8219764,2,-0.04593106742658292
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3507664c7632d45c41cdb6d3ed4456c6,5,-0.10590452187221153
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3550b271efc884ac5fe49253fdc3abcd,2,-0.0664382561067027
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3596fc5c427f2b23f714fdd6975a8d8f,27,-0.024989206106942573
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_35bd8dfe6020d7e4fe3b19da481501f9,23,-0.006766026270649827
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3603536e4b2d52cfb140359ceda1eedf,7,-0.013382942863248816
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3621cb072b0f67c5e28797f00a1263a3,27,0.0014672450206999785
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_365c92954c50e0ab73aa2917dcf69079,14,-0.020927213632384277
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_369ca1c6b57b7f2d541547fcf44d1dbc,10,-0.016815395018568702
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_36b34b89d1763d809fef8531bd85b5ff,3,0.03662011236172877
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_36b8da1e8e2ca86fdc8b49219ebfa01d,6,-0.04428264621390865
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_36e238c52dcde4291dd0a8ebfb518964,28,-0.055891985078949206
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_37128d513e62d70d18e462b298dbf05a,44,-0.029402779884060943
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3735bbd642bee3d443c1e3d5c58cfced,2,-0.04114465750158259
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3742c561833ff932df97b53097ece438,25,-0.007770464715861031
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_38332809511cb52db09b9804231a16fb,11,-0.06182998501814219
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_38be4618e4f9cb03ee327907822fa6c9,6,-0.06227708802952282
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_39b76dcd018728d343ae2e430307bcbd,37,0.020494162518954043
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_39fb13804db5a6f2ede26583a02d863b,7,-0.03955943439641167
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3af90b6068a64118b8dc781321492604,6,-0.1422671370233548
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3b1831d414f911c26047e290887d5755,47,-0.029655462253065146
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3b86edac5138dec3c00a4f1bb729dccf,1,0.01615441979095459
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3b98691381b312e8257cbf8a453bfea6,4,-0.016641168716555386
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3bf3859166dd4bce819306a554622ad4,8,-0.028097665463152646
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3d3e7f9383abb64d7528a5af93c79d40,25,-0.03717332016036861
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3dc99e00aef829aa2500bddd981261d0,23,0.031612514144504424
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3e5e2f6f0027e23947461890e6b775d1,7,-0.007051112558472657
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3f05b106f53880ad11afadc9c69c27ff,36,0.017969735662165594
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3f398088b174a5c735dd013f93adc06f,8,-0.02309164771569075
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3f780681210e4a1bf02ef1efc14944b8,2,-0.003956292899051942
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3fa345baf6f1b19ba1fce3f08d083839,38,0.01570475585944518
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_3fc0e4acd15b0d338243418ca98b9d2c,52,0.03888704708233261
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4085242ac74fa02131c118fbf7503340,33,0.043402136903792285
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_408924e2d4aede6c17a36324e58a8d08,30,-0.016419003918519103
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_40fbfc8883e688c7ed93c771cf0191da,3,-0.019286522420019776
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_40fcd05b032cf64866f7b2719f1ba505,2,-0.008332218426178227
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4125cd287281e08c496e3a93c2310edb,9,-0.06289823071193362
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4160ecc17df20f4ff8ccaec038627168,7,0.042333864562143914
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_416a68b7479dc65a344abaa53e228222,44,-0.017722007672822154
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_41726d5e10ce6140b0aed1c345b00a77,27,-0.003929529329748886
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4287a6699ec2ab682220767b974defce,9,-0.04739195393189257
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_42d3dbc0e1520cdc72a347fd88eaa920,2,-0.030866763407956684
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4348e33cea380eabd441d77a49d49080,13,-0.03363420113492943
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_434d440b5f98c0ff9922b594b1641fa5,11,-0.023718640769486043
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_436b4d72b866fe305bfe2f602d56a42a,11,-3.216233816322883e-05
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_43a2fd93515a0f3700c6a3657521d01b,24,-0.015388356556691345
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_43f944e63fc83a184a05944844a422e5,6,-0.029456042150044284
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4431983e4914d0d58ae9e18180ab17c2,17,0.004713983887213103
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_44574b163cdcbc54c060dfe55c9b2414,17,-0.0395893137724795
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_44c3d144d48322f4b13989a1d9771baf,17,0.0033895098512144598
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_45e758874014abbfe7cebbd645237c3f,23,-0.022256774101120723
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_45fff6a5731cb6026bfad002aa51146f,19,-0.036548376854337095
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_46007717202a8051c29f51706c305f81,4,6.0530380752123886e-05
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_464b4a5c1ad90c52e65e77272625352b,59,0.005232815254378506
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_46e58c259ae5893577bc1391da172904,43,-0.07150236190041886
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_46f3bf630812c6c8f5220d2621d8c3f7,19,-0.0005368704323158765
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4749b10435c20b32875d4f2eb903c293,37,-0.006674032710397627
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_478ec61b82f454305587fcf7d1c23ede,19,-0.036700148821003226
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_486286b7257c6079fa4b7d6ce7947c6e,32,0.008655916659544575
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_48bcde1883f683419dc2f469957bba7c,48,-0.014221163938109396
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_48e979956c0cc6e2ff291378dcb72308,45,-0.12535091691054837
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4965dc85a3075e8712eb9e42b1b5b249,1,-0.020360550286665696
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_49ad793177553c12f3af2a44d796f441,14,-0.03676031271588318
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_49e7bf1d4f32f7cc072d5e9325857e47,16,0.050349951614875536
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4a27b9b9c41f2f5689897c451c8fda53,21,-0.05198896308358142
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4a836764452691583c89467274f23df4,34,-0.04136320347003142
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4a8888682ff59526084185eb9209f5fb,3,-0.05530463674609877
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4aa31969e1b4b5ea9b6b7701bcb3bf89,2,-0.08536470245955671
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4aabf82aa3a4bc692a11fe5982d3465f,6,-0.048595044252212824
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4acc7065197d6739011b52db9ece0ca9,26,-0.005146793746641224
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4b3215d9366c087a28a2e97c519c2ee2,8,0.008274949439097288
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4b9d77681583ca0b6e54128cb9e0d259,14,-0.02583112352418758
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4bcf50ae3b4864ac3162ce78f2e54a9a,35,-0.019290345425545277
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4beb99c474c6376c28b8915aa82f0d79,6,-0.0030578161248950176
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4c482964c50bd00287a7b6065d5c64db,5,0.008297880612338975
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4ca10f3a666743fd26730ed7cbc4c600,23,-0.04326893635144495
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4ca5afa721283e209c5435cc42972f50,12,0.010743745489905488
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4d347ba1b457cb7b5e0c0b8a4ee5e53a,19,-0.08141325676874281
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4d6a6ab8a06baa341dce5ec1b1e25da5,15,-0.025473540654604117
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4d76a10347f67c81745c4a81238eec94,52,-0.025549890866330967
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4d992b805251f8cb2f5bed5b54dafdeb,2,-0.033500122884831555
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4db340cc1c23213cf0a85ff29961e314,9,0.004838356820087501
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4df43fda5effebc7053cfd409675a446,5,-0.026865639443445527
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4e1b11abb76618db5b34fd05836f28d6,7,-0.013027896410231206
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4e868eb7962dc1814827c4da47e44b0f,5,-0.022129059613372214
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4ef0624aa7998abe2c0c82be11d4095c,2,0.026665546979504285
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4f31ae61b4ccf17125ddf936146548d5,26,0.06066632201201736
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4f42d4a45555127cfbfa02a9d2123c13,35,-0.04218419200480822
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4f49b7ba7af4d39c4b045f533b5f5259,14,0.018252339076408712
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_4ff62098156e2fc89e85551d8a0ca4db,14,-0.06753678805569077
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_500a7d0e3d713c7f71f8e5c1b41edd36,13,-0.022800099936715203
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_50b3867d5d4cf23b9d478c805afac23f,25,-0.022233951610873763
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_51b69979fa5d4c85abbe6f34e00ef2cb,16,0.02065383522883872
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_51dca1764a19a9f1e048667c9dce32f6,8,-0.05169231231495193
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_52950e9f99d9e283b818536b3b343151,20,-0.04449242613601737
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_530369761a5562df6bbf2329f665baf5,1,-0.045240694399964705
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_530978bfa468e1c28c938da9df591394,33,-0.0019595321546404263
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_53557944f701be951f1ed63c0c4edb9e,12,-0.037989901116968976
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_53aacbe65a9a5db4605ccd7cd0dd3ecb,38,0.006799862288508177
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_53ec974c3498c0e57320b10f7b08309e,4,-0.11026649776869996
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_53fc714a671d4184dd15638970d1f7e6,16,-0.042469028741010245
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_54010a372f6e4c1ba328e23ecb366950,10,-0.03200428666183126
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5428481182dd55f7882deb01cad2e60a,10,-0.053413956624882554
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_543d24d1b2937cb808fe8db59640ba5f,15,0.013258766352349589
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_544fafd552a23c23907639fe1f5d4e0c,6,-0.07980724626580665
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_54c65daf55844365f6d32a26b2beb546,13,-0.021118672312061562
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_550abf2034fc275c62598f84fbdc0659,4,-0.02828446771416845
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_5572fbbb7d598780d7d43d63b20c9f79,12,-0.0032901538971810786
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_55f4f931c8424daa6fdabec478439eb7,3,-6.239475332736567e-05
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_56f273ecef2bc08a7b6fe513e9be6255,2,0.05127373567640531
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_575928ee3d812039429a28e1f26a30ba,27,-0.05958721448960884
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_577cd622cf91e5be32e7f8a09d12f40d,15,0.029699129842391443
kda03_v1_primary_negative_basis_impulse_continuation_timeout_1h,market_day,kda03_day_578b2cc70f1d3580904cdc41b41313c1,22,-0.0029835543050959206
